Time Mass1 Mass2 Mass3 AvgRho1 AvgRho2 AvgRho3 AvgPrs1 AvgPrs2 AvgPrs3 AvgTem1 AvgTem2 AvgTem3
1.329866e+01 8.499654e+01 6.885747e+01 1.613676e+01 3.449141e+00 3.866054e+00 2.215109e+00 1.256058e-01 1.356323e-01 1.010445e-01 4.745351e-01 4.725421e-01 5.455881e-01
1.339749e+01 8.499129e+01 6.885742e+01 1.613145e+01 3.442544e+00 3.842883e+00 2.231932e+00 1.253101e-01 1.350618e-01 1.011203e-01 4.717118e-01 4.721710e-01 5.375989e-01
1.349908e+01 8.498024e+01 6.885713e+01 1.612034e+01 3.447908e+00 3.820089e+00 2.277342e+00 1.255276e-01 1.348935e-01 1.015598e-01 4.660162e-01 4.714716e-01 5.205381e-01
1.359764e+01 8.496933e+01 6.885646e+01 1.610945e+01 3.454523e+00 3.800006e+00 2.325696e+00 1.252505e-01 1.341204e-01 1.020014e-01 4.601027e-01 4.702476e-01 5.025283e-01
1.369945e+01 8.495895e+01 6.885598e+01 1.609902e+01 3.460780e+00 3.778422e+00 2.377107e+00 1.253400e-01 1.337880e-01 1.025697e-01 4.541901e-01 4.694327e-01 4.831750e-01
1.379976e+01 8.494789e+01 6.885580e+01 1.608774e+01 3.469364e+00 3.756523e+00 2.436150e+00 1.253266e-01 1.332747e-01 1.031864e-01 4.480468e-01 4.691581e-01 4.613350e-01
1.389748e+01 8.493895e+01 6.885573e+01 1.607867e+01 3.472711e+00 3.735789e+00 2.480952e+00 1.253398e-01 1.329152e-01 1.035508e-01 4.434065e-01 4.687798e-01 4.449430e-01
1.399818e+01 8.493539e+01 6.885567e+01 1.607512e+01 3.465850e+00 3.717042e+00 2.495124e+00 1.253026e-01 1.327216e-01 1.036936e-01 4.414367e-01 4.683174e-01 4.387673e-01
1.409891e+01 8.493261e+01 6.885552e+01 1.607242e+01 3.458098e+00 3.700025e+00 2.504295e+00 1.250740e-01 1.323109e-01 1.036797e-01 4.395259e-01 4.675720e-01 4.335139e-01
1.419971e+01 8.493017e+01 6.885525e+01 1.607014e+01 3.449803e+00 3.684197e+00 2.510339e+00 1.249331e-01 1.320689e-01 1.037026e-01 4.377469e-01 4.668632e-01 4.284451e-01
1.429755e+01 8.492806e+01 6.885487e+01 1.606825e+01 3.440334e+00 3.668603e+00 2.513087e+00 1.245729e-01 1.315538e-01 1.035965e-01 4.361337e-01 4.662190e-01 4.237490e-01
1.439831e+01 8.492604e+01 6.885441e+01 1.606657e+01 3.429768e+00 3.652784e+00 2.512750e+00 1.244939e-01 1.314006e-01 1.034942e-01 4.346057e-01 4.656687e-01 4.191664e-01
1.449904e+01 8.492404e+01 6.885389e+01 1.606500e+01 3.418882e+00 3.637477e+00 2.509705e+00 1.240840e-01 1.309010e-01 1.032237e-01 4.330854e-01 4.652160e-01 4.146012e-01
1.459977e+01 8.492193e+01 6.885329e+01 1.606342e+01 3.407243e+00 3.622041e+00 2.504752e+00 1.242042e-01 1.309852e-01 1.030709e-01 4.313337e-01 4.645559e-01 4.098376e-01
1.469752e+01 8.491976e+01 6.885261e+01 1.606188e+01 3.395130e+00 3.606602e+00 2.498370e+00 1.237380e-01 1.304377e-01 1.026315e-01 4.295382e-01 4.637786e-01 4.052817e-01
1.479818e+01 8.491745e+01 6.885179e+01 1.606037e+01 3.381246e+00 3.589757e+00 2.490446e+00 1.237860e-01 1.305033e-01 1.023056e-01 4.274663e-01 4.625623e-01 4.008599e-01
1.489874e+01 8.491519e+01 6.885092e+01 1.605897e+01 3.366265e+00 3.572063e+00 2.481738e+00 1.232810e-01 1.299191e-01 1.018623e-01 4.252405e-01 4.610100e-01 3.967732e-01
1.499928e+01 8.491307e+01 6.885007e+01 1.605769e+01 3.349791e+00 3.552800e+00 2.472872e+00 1.232740e-01 1.299216e-01 1.015322e-01 4.229901e-01 4.592745e-01 3.929749e-01
1.509987e+01 8.491109e+01 6.884923e+01 1.605656e+01 3.332274e+00 3.532364e+00 2.463960e+00 1.228331e-01 1.294580e-01 1.011129e-01 4.206772e-01 4.573415e-01 3.895024e-01
1.519746e+01 8.490892e+01 6.884798e+01 1.605559e+01 3.315669e+00 3.513400e+00 2.455517e+00 1.227012e-01 1.292891e-01 1.008595e-01 4.182516e-01 4.550281e-01 3.864733e-01
1.529793e+01 8.490620e+01 6.884587e+01 1.605466e+01 3.299266e+00 3.495145e+00 2.447529e+00 1.223096e-01 1.288382e-01 1.005847e-01 4.154155e-01 4.519746e-01 3.835634e-01
1.539827e+01 8.490377e+01 6.884412e+01 1.605365e+01 3.282382e+00 3.475187e+00 2.441120e+00 1.220731e-01 1.285217e-01 1.004203e-01 4.128495e-01 4.492432e-01 3.806702e-01
1.549850e+01 8.490132e+01 6.884260e+01 1.605233e+01 3.265433e+00 3.453973e+00 2.437253e+00 1.217276e-01 1.280253e-01 1.002873e-01 4.103302e-01 4.466339e-01 3.773865e-01
1.559863e+01 8.489815e+01 6.884030e+01 1.605079e+01 3.250748e+00 3.435680e+00 2.435535e+00 1.216142e-01 1.277798e-01 1.003232e-01 4.074845e-01 4.433695e-01 3.740950e-01
1.569877e+01 8.489437e+01 6.883746e+01 1.604915e+01 3.237956e+00 3.419070e+00 2.435603e+00 1.214123e-01 1.274336e-01 1.002974e-01 4.044110e-01 4.397460e-01 3.710638e-01
1.579891e+01 8.489039e+01 6.883466e+01 1.604737e+01 3.226199e+00 3.402566e+00 2.437971e+00 1.213795e-01 1.272016e-01 1.005030e-01 4.013897e-01 4.362731e-01 3.680825e-01
1.589897e+01 8.488552e+01 6.883103e+01 1.604540e+01 3.216734e+00 3.388395e+00 2.442987e+00 1.214210e-01 1.270874e-01 1.007277e-01 3.980047e-01 4.322882e-01 3.649194e-01
1.599901e+01 8.488050e+01 6.882732e+01 1.604330e+01 3.208156e+00 3.374880e+00 2.449934e+00 1.213959e-01 1.268684e-01 1.009946e-01 3.947786e-01 4.285136e-01 3.616818e-01
1.609908e+01 8.487634e+01 6.882455e+01 1.604127e+01 3.198312e+00 3.359240e+00 2.456987e+00 1.215694e-01 1.268758e-01 1.013552e-01 3.922162e-01 4.255999e-01 3.587443e-01
1.619915e+01 8.487286e+01 6.882271e+01 1.603929e+01 3.187401e+00 3.341674e+00 2.463520e+00 1.214248e-01 1.265122e-01 1.015784e-01 3.902106e-01 4.234706e-01 3.562040e-01
1.629919e+01 8.486979e+01 6.882135e+01 1.603738e+01 3.175958e+00 3.323438e+00 2.469469e+00 1.215311e-01 1.263908e-01 1.018884e-01 3.886328e-01 4.218715e-01 3.540523e-01
1.639933e+01 8.486702e+01 6.882021e+01 1.603558e+01 3.164257e+00 3.305024e+00 2.474725e+00 1.213221e-01 1.259850e-01 1.021100e-01 3.874148e-01 4.206444e-01 3.522131e-01
1.649956e+01 8.486416e+01 6.881900e+01 1.603375e+01 3.153470e+00 3.287957e+00 2.480101e+00 1.214623e-01 1.259171e-01 1.024635e-01 3.862774e-01 4.194965e-01 3.503326e-01
1.659991e+01 8.485984e+01 6.881633e+01 1.603172e+01 3.146122e+00 3.275582e+00 2.486321e+00 1.213238e-01 1.256156e-01 1.027018e-01 3.844158e-01 4.174284e-01 3.480959e-01
1.669731e+01 8.485378e+01 6.881192e+01 1.602957e+01 3.142796e+00 3.268685e+00 2.493196e+00 1.216083e-01 1.257812e-01 1.031157e-01 3.818723e-01 4.145411e-01 3.455636e-01
1.679770e+01 8.484773e+01 6.880772e+01 1.602728e+01 3.139490e+00 3.261313e+00 2.500946e+00 1.218589e-01 1.258870e-01 1.034985e-01 3.795857e-01 4.121886e-01 3.426365e-01
1.689825e+01 8.484298e+01 6.880499e+01 1.602500e+01 3.134782e+00 3.251763e+00 2.508806e+00 1.219554e-01 1.258111e-01 1.038650e-01 3.780616e-01 4.109556e-01 3.395768e-01
1.699906e+01 8.483879e+01 6.880283e+01 1.602277e+01 3.129750e+00 3.242090e+00 2.516213e+00 1.223524e-01 1.261315e-01 1.043139e-01 3.767807e-01 4.100520e-01 3.365781e-01
1.709728e+01 8.483493e+01 6.880087e+01 1.602071e+01 3.124958e+00 3.233584e+00 2.522269e+00 1.226190e-01 1.263152e-01 1.046207e-01 3.755724e-01 4.091869e-01 3.339670e-01
1.719882e+01 8.483109e+01 6.879887e+01 1.601868e+01 3.120289e+00 3.225875e+00 2.527474e+00 1.230007e-01 1.266211e-01 1.050339e-01 3.743268e-01 4.082308e-01 3.315128e-01
1.729729e+01 8.482740e+01 6.879696e+01 1.601673e+01 3.115628e+00 3.218707e+00 2.531720e+00 1.232880e-01 1.268816e-01 1.053883e-01 3.729717e-01 4.071208e-01 3.291420e-01
1.739897e+01 8.482347e+01 6.879498e+01 1.601459e+01 3.111354e+00 3.212192e+00 2.535791e+00 1.235204e-01 1.271029e-01 1.056070e-01 3.714798e-01 4.058876e-01 3.266186e-01
1.749773e+01 8.481939e+01 6.879301e+01 1.601230e+01 3.107352e+00 3.206203e+00 2.539536e+00 1.238479e-01 1.273730e-01 1.059638e-01 3.698351e-01 4.045519e-01 3.238703e-01
1.759953e+01 8.481492e+01 6.879090e+01 1.600975e+01 3.103585e+00 3.200366e+00 2.543480e+00 1.238866e-01 1.273920e-01 1.060739e-01 3.680496e-01 4.031447e-01 3.207541e-01
1.769835e+01 8.481036e+01 6.878872e+01 1.600720e+01 3.099877e+00 3.194700e+00 2.547046e+00 1.242219e-01 1.277036e-01 1.063990e-01 3.661648e-01 4.016584e-01 3.174591e-01
1.779711e+01 8.480553e+01 6.878622e+01 1.600468e+01 3.095891e+00 3.189071e+00 2.549797e+00 1.244106e-01 1.278401e-01 1.065886e-01 3.641097e-01 3.999719e-01 3.140000e-01
1.789893e+01 8.480032e+01 6.878326e+01 1.600218e+01 3.091514e+00 3.183517e+00 2.551312e+00 1.245471e-01 1.279279e-01 1.067348e-01 3.619621e-01 3.981377e-01 3.104724e-01
1.799787e+01 8.479533e+01 6.878029e+01 1.599985e+01 3.086327e+00 3.177600e+00 2.550839e+00 1.247701e-01 1.281231e-01 1.069701e-01 3.600296e-01 3.964927e-01 3.071961e-01
1.809977e+01 8.479043e+01 6.877737e+01 1.599759e+01 3.079717e+00 3.170560e+00 2.548016e+00 1.248347e-01 1.281761e-01 1.070231e-01 3.582098e-01 3.950022e-01 3.040664e-01
1.819864e+01 8.478591e+01 6.877460e+01 1.599561e+01 3.072853e+00 3.163829e+00 2.543225e+00 1.248860e-01 1.282160e-01 1.070168e-01 3.567003e-01 3.938044e-01 3.014478e-01
1.829750e+01 8.478145e+01 6.877176e+01 1.599380e+01 3.065483e+00 3.157155e+00 2.536711e+00 1.250151e-01 1.283622e-01 1.070712e-01 3.552523e-01 3.926118e-01 2.991334e-01
1.839941e+01 8.477672e+01 6.876860e+01 1.599204e+01 3.058596e+00 3.151399e+00 2.529399e+00 1.248516e-01 1.282660e-01 1.068720e-01 3.538086e-01 3.913952e-01 2.970156e-01
1.849838e+01 8.477193e+01 6.876526e+01 1.599036e+01 3.052659e+00 3.146804e+00 2.522328e+00 1.251461e-01 1.286073e-01 1.069791e-01 3.523516e-01 3.901139e-01 2.951507e-01
1.859733e+01 8.476695e+01 6.876170e+01 1.598871e+01 3.047784e+00 3.143257e+00 2.515964e+00 1.252667e-01 1.287585e-01 1.070185e-01 3.508689e-01 3.887814e-01 2.934680e-01
1.869924e+01 8.476168e+01 6.875787e+01 1.598705e+01 3.043535e+00 3.140030e+00 2.510609e+00 1.254034e-01 1.289239e-01 1.071373e-01 3.493535e-01 3.873845e-01 2.919665e-01
1.879818e+01 8.475659e+01 6.875415e+01 1.598548e+01 3.039341e+00 3.136313e+00 2.506609e+00 1.257853e-01 1.293243e-01 1.074997e-01 3.479769e-01 3.860641e-01 2.907809e-01
1.889714e+01 8.475168e+01 6.875060e+01 1.598392e+01 3.034420e+00 3.131142e+00 2.504035e+00 1.259718e-01 1.294688e-01 1.077755e-01 3.466682e-01 3.847328e-01 2.898077e-01
1.899907e+01 8.474685e+01 6.874722e+01 1.598225e+01 3.028677e+00 3.124171e+00 2.503480e+00 1.261470e-01 1.295735e-01 1.082529e-01 3.453565e-01 3.833026e-01 2.889920e-01
1.909804e+01 8.474233e+01 6.874410e+01 1.598057e+01 3.022592e+00 3.115900e+00 2.505608e+00 1.262957e-01 1.296158e-01 1.088113e-01 3.441861e-01 3.818822e-01 2.884336e-01
1.919997e+01 8.473762e+01 6.874078e+01 1.597880e+01 3.015826e+00 3.106139e+00 2.510131e+00 1.262008e-01 1.293443e-01 1.093670e-01 3.430074e-01 3.802841e-01 2.880719e-01
1.929888e+01 8.473291e+01 6.873733e+01 1.597705e+01 3.009432e+00 3.096123e+00 2.516977e+00 1.260254e-01 1.289891e-01 1.099346e-01 3.418996e-01 3.786516e-01 2.879566e-01
1.939771e+01 8.472801e+01 6.873375e+01 1.597523e+01 3.003336e+00 3.085731e+00 2.526078e+00 1.261066e-01 1.288407e-01 1.108513e-01 3.407892e-01 3.769688e-01 2.879908e-01
1.949953e+01 8.472271e+01 6.872996e+01 1.597322e+01 2.997911e+00 3.075218e+00 2.537783e+00 1.259062e-01 1.283873e-01 1.116534e-01 3.396568e-01 3.752523e-01 2.881627e-01
1.959842e+01 8.471733e+01 6.872626e+01 1.597110e+01 2.993571e+00 3.065456e+00 2.550981e+00 1.258154e-01 1.280281e-01 1.125510e-01 3.385739e-01 3.736491e-01 2.884276e-01
1.969729e+01 8.471172e+01 6.872253e+01 1.596883e+01 2.990317e+00 3.056557e+00 2.565725e+00 1.259502e-01 1.278537e-01 1.137397e-01 3.375430e-01 3.721514e-01 2.887211e-01
1.979912e+01 8.470562e+01 6.871860e+01 1.596630e+01 2.988154e+00 3.048425e+00 2.582511e+00 1.261046e-01 1.277437e-01 1.148511e-01 3.364320e-01 3.706206e-01 2.888668e-01
1.989793e+01 8.469939e+01 6.871474e+01 1.596360e+01 2.987377e+00 3.041906e+00 2.600079e+00 1.263314e-01 1.277149e-01 1.160400e-01 3.353017e-01 3.691411e-01 2.887750e-01
1.999969e+01 8.469264e+01 6.871066e+01 1.596061e+01 2.988241e+00 3.037214e+00 2.618890e+00 1.267150e-01 1.278593e-01 1.173360e-01 3.341295e-01 3.676650e-01 2.884487e-01
2.009844e+01 8.468561e+01 6.870625e+01 1.595768e+01 2.990815e+00 3.035166e+00 2.636495e+00 1.272153e-01 1.281339e-01 1.186280e-01 3.328485e-01 3.661212e-01 2.879891e-01
2.019717e+01 8.467788e+01 6.870113e+01 1.595479e+01 2.995463e+00 3.036252e+00 2.652788e+00 1.275382e-01 1.282684e-01 1.196114e-01 3.314079e-01 3.644183e-01 2.875007e-01
2.029886e+01 8.466924e+01 6.869511e+01 1.595187e+01 3.001838e+00 3.040030e+00 2.667479e+00 1.280002e-01 1.285849e-01 1.206571e-01 3.298784e-01 3.626497e-01 2.870538e-01
2.039752e+01 8.466052e+01 6.868890e+01 1.594911e+01 3.008577e+00 3.045152e+00 2.679061e+00 1.285517e-01 1.290139e-01 1.215865e-01 3.285644e-01 3.611793e-01 2.867766e-01
2.049914e+01 8.465134e+01 6.868232e+01 1.594629e+01 3.015726e+00 3.051298e+00 2.688361e+00 1.289334e-01 1.293228e-01 1.222078e-01 3.274066e-01 3.599569e-01 2.866652e-01
2.059776e+01 8.464246e+01 6.867598e+01 1.594356e+01 3.022542e+00 3.057643e+00 2.695212e+00 1.292942e-01 1.296074e-01 1.227623e-01 3.264674e-01 3.590093e-01 2.867405e-01
2.069935e+01 8.463342e+01 6.866957e+01 1.594075e+01 3.029430e+00 3.064587e+00 2.700493e+00 1.298683e-01 1.300991e-01 1.234774e-01 3.255115e-01 3.580560e-01 2.868310e-01
2.079796e+01 8.462458e+01 6.866337e+01 1.593793e+01 3.036190e+00 3.071679e+00 2.705060e+00 1.304130e-01 1.306166e-01 1.241195e-01 3.245585e-01 3.570900e-01 2.868248e-01
2.089958e+01 8.461496e+01 6.865656e+01 1.593484e+01 3.044004e+00 3.080222e+00 2.710214e+00 1.308801e-01 1.310411e-01 1.246960e-01 3.233715e-01 3.558545e-01 2.864453e-01
2.099821e+01 8.460533e+01 6.864970e+01 1.593168e+01 3.052660e+00 3.089763e+00 2.716541e+00 1.311714e-01 1.312666e-01 1.251788e-01 3.221345e-01 3.545651e-01 2.857138e-01
2.109988e+01 8.459585e+01 6.864312e+01 1.592837e+01 3.061204e+00 3.098893e+00 2.724015e+00 1.316298e-01 1.316455e-01 1.258425e-01 3.209095e-01 3.533440e-01 2.846427e-01
2.119866e+01 8.458736e+01 6.863741e+01 1.592520e+01 3.068538e+00 3.106559e+00 2.730756e+00 1.318212e-01 1.317521e-01 1.261861e-01 3.199351e-01 3.524315e-01 2.836259e-01
2.129744e+01 8.457950e+01 6.863230e+01 1.592215e+01 3.074626e+00 3.112803e+00 2.735733e+00 1.318919e-01 1.317568e-01 1.263862e-01 3.190423e-01 3.516227e-01 2.828471e-01
2.139919e+01 8.457194e+01 6.862753e+01 1.591914e+01 3.079415e+00 3.117558e+00 2.739023e+00 1.321142e-01 1.318851e-01 1.266797e-01 3.182228e-01 3.509115e-01 2.824073e-01
2.149793e+01 8.456503e+01 6.862327e+01 1.591633e+01 3.082300e+00 3.120330e+00 2.740468e+00 1.326320e-01 1.323308e-01 1.271856e-01 3.174595e-01 3.502339e-01 2.822224e-01
2.159968e+01 8.455796e+01 6.861894e+01 1.591349e+01 3.084409e+00 3.122265e+00 2.740973e+00 1.331050e-01 1.327190e-01 1.276463e-01 3.166407e-01 3.494636e-01 2.822877e-01
2.169851e+01 8.455073e+01 6.861443e+01 1.591068e+01 3.086124e+00 3.123715e+00 2.741546e+00 1.336102e-01 1.331432e-01 1.280826e-01 3.155053e-01 3.483217e-01 2.822109e-01
2.179734e+01 8.454335e+01 6.860977e+01 1.590785e+01 3.087951e+00 3.124989e+00 2.743411e+00 1.339014e-01 1.333282e-01 1.284544e-01 3.141385e-01 3.469065e-01 2.819503e-01
2.189913e+01 8.453596e+01 6.860509e+01 1.590504e+01 3.088955e+00 3.124954e+00 2.746227e+00 1.341794e-01 1.334427e-01 1.289031e-01 3.125701e-01 3.453119e-01 2.814109e-01
2.199788e+01 8.452911e+01 6.860070e+01 1.590249e+01 3.088549e+00 3.123184e+00 2.748896e+00 1.342978e-01 1.334510e-01 1.291740e-01 3.110881e-01 3.437845e-01 2.809914e-01
2.209961e+01 8.452231e+01 6.859632e+01 1.590000e+01 3.086618e+00 3.119516e+00 2.750698e+00 1.340298e-01 1.331147e-01 1.291701e-01 3.096995e-01 3.423323e-01 2.808077e-01
2.219837e+01 8.451589e+01 6.859216e+01 1.589767e+01 3.083114e+00 3.114107e+00 2.751665e+00 1.337116e-01 1.326705e-01 1.291772e-01 3.084278e-01 3.409761e-01 2.807847e-01
2.229712e+01 8.450950e+01 6.858799e+01 1.589535e+01 3.078014e+00 3.107046e+00 2.751928e+00 1.337451e-01 1.325471e-01 1.294636e-01 3.071489e-01 3.395635e-01 2.808053e-01
2.239881e+01 8.450293e+01 6.858356e+01 1.589305e+01 3.071999e+00 3.099039e+00 2.751484e+00 1.338418e-01 1.324949e-01 1.298731e-01 3.057813e-01 3.379660e-01 2.810201e-01
2.249752e+01 8.449651e+01 6.857893e+01 1.589098e+01 3.065591e+00 3.090953e+00 2.750626e+00 1.341147e-01 1.325806e-01 1.304580e-01 3.041259e-01 3.360067e-01 2.810514e-01
2.259922e+01 8.448973e+01 6.857381e+01 1.588898e+01 3.059138e+00 3.082954e+00 2.749475e+00 1.342837e-01 1.325865e-01 1.309351e-01 3.023024e-01 3.338356e-01 2.810883e-01
2.269790e+01 8.448297e+01 6.856856e+01 1.588709e+01 3.052744e+00 3.075238e+00 2.747670e+00 1.341706e-01 1.323429e-01 1.311710e-01 3.006565e-01 3.318590e-01 2.811976e-01
2.279956e+01 8.447590e+01 6.856296e+01 1.588519e+01 3.045810e+00 3.067271e+00 2.744422e+00 1.338561e-01 1.318596e-01 1.312330e-01 2.990777e-01 3.299784e-01 2.812875e-01
2.289828e+01 8.446889e+01 6.855727e+01 1.588339e+01 3.038746e+00 3.059536e+00 2.739735e+00 1.335872e-01 1.315029e-01 1.312066e-01 2.976562e-01 3.282510e-01 2.815478e-01
2.299707e+01 8.446118e+01 6.855085e+01 1.588154e+01 3.032051e+00 3.052551e+00 2.734072e+00 1.331809e-01 1.311085e-01 1.310055e-01 2.960613e-01 3.262962e-01 2.818676e-01
2.309891e+01 8.445264e+01 6.854376e+01 1.587950e+01 3.025253e+00 3.045678e+00 2.727326e+00 1.329234e-01 1.307871e-01 1.309214e-01 2.942237e-01 3.241097e-01 2.820824e-01
2.319771e+01 8.444361e+01 6.853636e+01 1.587734e+01 3.018963e+00 3.039465e+00 2.720690e+00 1.330683e-01 1.308060e-01 1.311345e-01 2.922575e-01 3.218240e-01 2.821229e-01
2.329946e+01 8.443373e+01 6.852835e+01 1.587494e+01 3.012956e+00 3.033456e+00 2.714217e+00 1.330875e-01 1.307526e-01 1.312185e-01 2.901750e-01 3.194485e-01 2.819503e-01
2.339817e+01 8.442380e+01 6.852036e+01 1.587250e+01 3.007418e+00 3.027883e+00 2.708289e+00 1.330378e-01 1.306345e-01 1.312718e-01 2.882137e-01 3.172177e-01 2.816310e-01
2.349985e+01 8.441343e+01 6.851202e+01 1.586999e+01 3.002076e+00 3.022604e+00 2.702294e+00 1.329673e-01 1.304464e-01 1.312992e-01 2.863896e-01 3.151524e-01 2.812791e-01
2.359852e+01 8.440346e+01 6.850392e+01 1.586773e+01 2.997018e+00 3.017632e+00 2.696026e+00 1.328870e-01 1.303232e-01 1.312360e-01 2.847236e-01 3.132972e-01 2.809819e-01
2.369720e+01 8.439374e+01 6.849603e+01 1.586558e+01 2.991471e+00 3.012118e+00 2.689140e+00 1.325918e-01 1.300289e-01 1.309841e-01 2.833012e-01 3.117366e-01 2.807891e-01
2.379887e+01 8.438389e+01 6.848828e+01 1.586321e+01 2.985281e+00 3.005704e+00 2.682357e+00 1.322260e-01 1.296512e-01 1.306765e-01 2.820579e-01 3.104075e-01 2.806170e-01
2.389750e+01 8.437462e+01 6.848122e+01 1.586081e+01 2.978291e+00 2.998417e+00 2.675386e+00 1.320617e-01 1.294555e-01 1.305176e-01 2.809901e-01 3.092965e-01 2.803887e-01
2.399907e+01 8.436559e+01 6.847433e+01 1.585843e+01 2.970525e+00 2.990417e+00 2.667583e+00 1.319137e-01 1.292872e-01 1.303730e-01 2.799536e-01 3.082127e-01 2.801860e-01
2.409975e+01 8.435687e+01 6.846756e+01 1.585617e+01 2.962753e+00 2.982846e+00 2.659090e+00 1.317666e-01 1.291155e-01 1.302522e-01 2.789971e-01 3.071021e-01 2.800971e-01
2.419847e+01 8.434818e+01 6.846068e+01 1.585395e+01 2.955605e+00 2.976272e+00 2.650497e+00 1.316609e-01 1.289669e-01 1.301032e-01 2.779449e-01 3.059061e-01 2.797990e-01
2.429995e+01 8.433886e+01 6.845316e+01 1.585160e+01 2.949587e+00 2.971012e+00 2.642582e+00 1.314542e-01 1.287194e-01 1.298154e-01 2.768243e-01 3.045689e-01 2.795841e-01
2.439881e+01 8.432937e+01 6.844540e+01 1.584921e+01 2.944552e+00 2.966996e+00 2.635130e+00 1.313198e-01 1.285910e-01 1.295679e-01 2.756343e-01 3.031384e-01 2.792907e-01
2.449930e+01 8.431920e+01 6.843701e+01 1.584665e+01 2.940475e+00 2.964209e+00 2.627998e+00 1.312741e-01 1.285121e-01 1.294659e-01 2.744153e-01 3.015918e-01 2.791680e-01
2.459802e+01 8.430865e+01 6.842822e+01 1.584399e+01 2.937268e+00 2.962390e+00 2.621722e+00 1.312871e-01 1.285021e-01 1.293890e-01 2.730861e-01 2.999255e-01 2.789059e-01
2.469951e+01 8.429672e+01 6.841832e+01 1.584109e+01 2.935096e+00 2.961823e+00 2.616035e+00 1.313599e-01 1.285889e-01 1.293380e-01 2.715121e-01 2.979841e-01 2.784743e-01
2.479921e+01 8.428356e+01 6.840732e+01 1.583801e+01 2.934215e+00 2.962897e+00 2.611252e+00 1.314123e-01 1.286711e-01 1.292570e-01 2.696867e-01 2.956929e-01 2.778353e-01
2.489766e+01 8.426913e+01 6.839523e+01 1.583465e+01 2.934177e+00 2.965126e+00 2.607623e+00 1.314558e-01 1.287124e-01 1.291983e-01 2.676852e-01 2.931282e-01 2.769878e-01
2.499901e+01 8.425264e+01 6.838164e+01 1.583062e+01 2.934405e+00 2.967871e+00 2.605060e+00 1.315342e-01 1.287628e-01 1.292209e-01 2.655115e-01 2.903008e-01 2.758463e-01
2.509733e+01 8.423462e+01 6.836738e+01 1.582583e+01 2.934600e+00 2.970461e+00 2.603452e+00 1.314989e-01 1.287123e-01 1.291754e-01 2.634020e-01 2.875535e-01 2.745440e-01
2.519857e+01 8.421388e+01 6.835190e+01 1.581986e+01 2.934992e+00 2.972433e+00 2.603697e+00 1.316659e-01 1.288590e-01 1.292838e-01 2.613110e-01 2.849706e-01 2.728383e-01
2.529977e+01 8.419123e+01 6.833633e+01 1.581280e+01 2.935123e+00 2.972558e+00 2.605987e+00 1.317700e-01 1.289449e-01 1.293179e-01 2.592564e-01 2.828148e-01 2.705600e-01
2.539806e+01 8.416877e+01 6.832185e+01 1.580495e+01 2.932597e+00 2.969173e+00 2.606863e+00 1.317904e-01 1.289351e-01 1.292222e-01 2.576840e-01 2.813090e-01 2.685016e-01
2.549946e+01 8.414630e+01 6.830812e+01 1.579667e+01 2.924963e+00 2.960924e+00 2.601959e+00 1.316306e-01 1.288027e-01 1.288164e-01 2.565346e-01 2.802217e-01 2.669859e-01
2.559788e+01 8.412655e+01 6.829619e+01 1.578927e+01 2.912327e+00 2.948398e+00 2.590933e+00 1.313780e-01 1.286235e-01 1.282225e-01 2.557573e-01 2.794566e-01 2.659764e-01
2.569905e+01 8.410862e+01 6.828529e+01 1.578262e+01 2.896227e+00 2.932847e+00 2.575962e+00 1.311462e-01 1.284354e-01 1.276918e-01 2.552828e-01 2.789135e-01 2.654296e-01
2.579923e+01 8.409136e+01 6.827455e+01 1.577648e+01 2.879686e+00 2.916992e+00 2.560304e+00 1.307944e-01 1.281232e-01 1.270909e-01 2.544369e-01 2.779774e-01 2.646887e-01
2.589762e+01 8.407564e+01 6.826446e+01 1.577102e+01 2.863722e+00 2.901567e+00 2.546319e+00 1.308944e-01 1.283106e-01 1.267142e-01 2.534037e-01 2.768473e-01 2.635835e-01
2.599900e+01 8.406085e+01 6.825479e+01 1.576595e+01 2.847857e+00 2.886006e+00 2.533399e+00 1.307706e-01 1.282222e-01 1.264841e-01 2.517649e-01 2.750359e-01 2.621697e-01
2.609736e+01 8.404773e+01 6.824604e+01 1.576156e+01 2.831782e+00 2.870168e+00 2.521122e+00 1.305206e-01 1.280139e-01 1.262198e-01 2.502263e-01 2.732955e-01 2.608254e-01
2.619868e+01 8.403557e+01 6.823763e+01 1.575754e+01 2.813784e+00 2.852427e+00 2.507742e+00 1.303133e-01 1.278144e-01 1.260542e-01 2.489251e-01 2.717679e-01 2.596634e-01
2.629993e+01 8.402461e+01 6.822984e+01 1.575403e+01 2.794291e+00 2.833120e+00 2.493382e+00 1.301704e-01 1.276488e-01 1.260030e-01 2.477694e-01 2.703776e-01 2.586893e-01
2.639817e+01 8.401465e+01 6.822266e+01 1.575095e+01 2.774297e+00 2.813310e+00 2.478609e+00 1.299493e-01 1.273797e-01 1.259501e-01 2.467405e-01 2.691186e-01 2.578569e-01
2.649934e+01 8.400475e+01 6.821540e+01 1.574795e+01 2.752989e+00 2.792101e+00 2.462883e+00 1.294983e-01 1.268970e-01 1.257074e-01 2.457560e-01 2.678647e-01 2.570960e-01
