Time Velx1 Vely1 Velx2 Vely2 Velx3 Vely3
4.909755e+01 -2.993120e-01 1.867846e+00 -2.990852e-01 1.864960e+00 -3.012954e-01 1.888319e+00
4.919930e+01 -3.013289e-01 1.872078e+00 -3.010859e-01 1.869179e+00 -3.035579e-01 1.892697e+00
4.929806e+01 -3.030847e-01 1.876224e+00 -3.028221e-01 1.873331e+00 -3.055490e-01 1.896909e+00
4.939980e+01 -3.047723e-01 1.880529e+00 -3.044877e-01 1.877653e+00 -3.074884e-01 1.901225e+00
4.949856e+01 -3.061903e-01 1.884708e+00 -3.058774e-01 1.881865e+00 -3.091669e-01 1.905380e+00
4.959733e+01 -3.075526e-01 1.888869e+00 -3.072013e-01 1.886065e+00 -3.107819e-01 1.909447e+00
4.969911e+01 -3.089480e-01 1.893225e+00 -3.085543e-01 1.890478e+00 -3.124436e-01 1.913578e+00
4.979789e+01 -3.104183e-01 1.897579e+00 -3.099843e-01 1.894910e+00 -3.141330e-01 1.917601e+00
4.989963e+01 -3.120195e-01 1.902269e+00 -3.115413e-01 1.899701e+00 -3.159664e-01 1.921835e+00
5.000000e+01 -3.136248e-01 1.907227e+00 -3.131090e-01 1.904764e+00 -3.177887e-01 1.926325e+00
