Time Mass1 Mass2 Mass3 AvgRho1 AvgRho2 AvgRho3 AvgPrs1 AvgPrs2 AvgPrs3 AvgTem1 AvgTem2 AvgTem3
3.989922e+01 7.868875e+01 5.690721e+01 2.165529e+01 1.451720e+00 1.465688e+00 1.558226e+00 1.299350e-01 1.315701e-01 1.288155e-01 2.824632e-01 2.884813e-01 2.617605e-01
3.999840e+01 7.861466e+01 5.683843e+01 2.164689e+01 1.443014e+00 1.462406e+00 1.539297e+00 1.294377e-01 1.313089e-01 1.279422e-01 2.821758e-01 2.873106e-01 2.625417e-01
4.009762e+01 7.854615e+01 5.677534e+01 2.163826e+01 1.435979e+00 1.460979e+00 1.522465e+00 1.291160e-01 1.312509e-01 1.271586e-01 2.816470e-01 2.857865e-01 2.632924e-01
4.019981e+01 7.846672e+01 5.670320e+01 2.162796e+01 1.431606e+00 1.462586e+00 1.507946e+00 1.289081e-01 1.313616e-01 1.265432e-01 2.810025e-01 2.839735e-01 2.642720e-01
4.029913e+01 7.836203e+01 5.661245e+01 2.161176e+01 1.430769e+00 1.467487e+00 1.498142e+00 1.288065e-01 1.314864e-01 1.262118e-01 2.805589e-01 2.824456e-01 2.654559e-01
4.039850e+01 7.816773e+01 5.646602e+01 2.156426e+01 1.436012e+00 1.477152e+00 1.498613e+00 1.290603e-01 1.318399e-01 1.266127e-01 2.809333e-01 2.817236e-01 2.675616e-01
4.049793e+01 7.783386e+01 5.622721e+01 2.147571e+01 1.444703e+00 1.489179e+00 1.504537e+00 1.294151e-01 1.321779e-01 1.272935e-01 2.826663e-01 2.824265e-01 2.708356e-01
4.059741e+01 7.747156e+01 5.595152e+01 2.139203e+01 1.448366e+00 1.496547e+00 1.503859e+00 1.293565e-01 1.320917e-01 1.275150e-01 2.847303e-01 2.838322e-01 2.739171e-01
4.069987e+01 7.716843e+01 5.572065e+01 2.132216e+01 1.444890e+00 1.496586e+00 1.495228e+00 1.287052e-01 1.314686e-01 1.270577e-01 2.866598e-01 2.851496e-01 2.766956e-01
4.079942e+01 7.686635e+01 5.550646e+01 2.124285e+01 1.439392e+00 1.494654e+00 1.483335e+00 1.282014e-01 1.310722e-01 1.264702e-01 2.883300e-01 2.862695e-01 2.793230e-01
4.089898e+01 7.664097e+01 5.533034e+01 2.120139e+01 1.434575e+00 1.494378e+00 1.469315e+00 1.280248e-01 1.311227e-01 1.260122e-01 2.896256e-01 2.870402e-01 2.815957e-01
4.099857e+01 7.647533e+01 5.518217e+01 2.118428e+01 1.432247e+00 1.497755e+00 1.456294e+00 1.282201e-01 1.316193e-01 1.257650e-01 2.906375e-01 2.875730e-01 2.834575e-01
4.109817e+01 7.630643e+01 5.503262e+01 2.116535e+01 1.431573e+00 1.502928e+00 1.445404e+00 1.285862e-01 1.323676e-01 1.256366e-01 2.917426e-01 2.882255e-01 2.853144e-01
4.119780e+01 7.613469e+01 5.488527e+01 2.114226e+01 1.431101e+00 1.507252e+00 1.436908e+00 1.290289e-01 1.331519e-01 1.256659e-01 2.924939e-01 2.884549e-01 2.870712e-01
4.129744e+01 7.601267e+01 5.479294e+01 2.111587e+01 1.431347e+00 1.511118e+00 1.431020e+00 1.294106e-01 1.337527e-01 1.258320e-01 2.923700e-01 2.873976e-01 2.887450e-01
4.139992e+01 7.588723e+01 5.470486e+01 2.108243e+01 1.433444e+00 1.516731e+00 1.427348e+00 1.300212e-01 1.345513e-01 1.263174e-01 2.921849e-01 2.860580e-01 2.906842e-01
4.149925e+01 7.574476e+01 5.460785e+01 2.104024e+01 1.435820e+00 1.521817e+00 1.425814e+00 1.304983e-01 1.351938e-01 1.267112e-01 2.917192e-01 2.844913e-01 2.923006e-01
4.159826e+01 7.556274e+01 5.448897e+01 2.098002e+01 1.437909e+00 1.525756e+00 1.425755e+00 1.307698e-01 1.355559e-01 1.270696e-01 2.911605e-01 2.827814e-01 2.939276e-01
4.169987e+01 7.528412e+01 5.431006e+01 2.088735e+01 1.440133e+00 1.530117e+00 1.425294e+00 1.307773e-01 1.356223e-01 1.271545e-01 2.901088e-01 2.802245e-01 2.957193e-01
4.179832e+01 7.500520e+01 5.412529e+01 2.080367e+01 1.439345e+00 1.530891e+00 1.422024e+00 1.303474e-01 1.351761e-01 1.269207e-01 2.889434e-01 2.775855e-01 2.973297e-01
4.189944e+01 7.479488e+01 5.399040e+01 2.073582e+01 1.432282e+00 1.522964e+00 1.416053e+00 1.297005e-01 1.344917e-01 1.263550e-01 2.901385e-01 2.783223e-01 2.991950e-01
4.199749e+01 7.461936e+01 5.387781e+01 2.067926e+01 1.425186e+00 1.515262e+00 1.409316e+00 1.291505e-01 1.339252e-01 1.258232e-01 2.913768e-01 2.791734e-01 3.008999e-01
4.209828e+01 7.444526e+01 5.376431e+01 2.062458e+01 1.419144e+00 1.509253e+00 1.402368e+00 1.285470e-01 1.333283e-01 1.252111e-01 2.919796e-01 2.792318e-01 3.024372e-01
4.219895e+01 7.426111e+01 5.364567e+01 2.056487e+01 1.412288e+00 1.502206e+00 1.394841e+00 1.278865e-01 1.326801e-01 1.245363e-01 2.926403e-01 2.794909e-01 3.039148e-01
4.229959e+01 7.403659e+01 5.350248e+01 2.048978e+01 1.403767e+00 1.493271e+00 1.385967e+00 1.269719e-01 1.317530e-01 1.235920e-01 2.931520e-01 2.796076e-01 3.052519e-01
4.239836e+01 7.378147e+01 5.333895e+01 2.040474e+01 1.393918e+00 1.482446e+00 1.375744e+00 1.259279e-01 1.306250e-01 1.225289e-01 2.928295e-01 2.789156e-01 3.060047e-01
4.249754e+01 7.364589e+01 5.325091e+01 2.036202e+01 1.385015e+00 1.471956e+00 1.366001e+00 1.251178e-01 1.296949e-01 1.216464e-01 2.910285e-01 2.769801e-01 3.055195e-01
4.259945e+01 7.357853e+01 5.320473e+01 2.034299e+01 1.377401e+00 1.462262e+00 1.357183e+00 1.244914e-01 1.288790e-01 1.210273e-01 2.881069e-01 2.741684e-01 3.040511e-01
4.269828e+01 7.352386e+01 5.316718e+01 2.032784e+01 1.371277e+00 1.453650e+00 1.350063e+00 1.240471e-01 1.282318e-01 1.206328e-01 2.848669e-01 2.711745e-01 3.022120e-01
4.279985e+01 7.346822e+01 5.312830e+01 2.031293e+01 1.366508e+00 1.446203e+00 1.344205e+00 1.237539e-01 1.276967e-01 1.204371e-01 2.812488e-01 2.678823e-01 3.000448e-01
4.289833e+01 7.341077e+01 5.308751e+01 2.029826e+01 1.363469e+00 1.440824e+00 1.339539e+00 1.236098e-01 1.273378e-01 1.203466e-01 2.776142e-01 2.645109e-01 2.979160e-01
4.299946e+01 7.334298e+01 5.303888e+01 2.028183e+01 1.362034e+00 1.437535e+00 1.335402e+00 1.235887e-01 1.271265e-01 1.202999e-01 2.741739e-01 2.612716e-01 2.959817e-01
4.309747e+01 7.326234e+01 5.297997e+01 2.026366e+01 1.362021e+00 1.436436e+00 1.331410e+00 1.237265e-01 1.271116e-01 1.203156e-01 2.715508e-01 2.588385e-01 2.946404e-01
4.319814e+01 7.316834e+01 5.291010e+01 2.024420e+01 1.362879e+00 1.436661e+00 1.327143e+00 1.240067e-01 1.272729e-01 1.203799e-01 2.696889e-01 2.572135e-01 2.937906e-01
4.329899e+01 7.306905e+01 5.283580e+01 2.022443e+01 1.363762e+00 1.437119e+00 1.322801e+00 1.244652e-01 1.276155e-01 1.205987e-01 2.686013e-01 2.563815e-01 2.932795e-01
4.339763e+01 7.297093e+01 5.276198e+01 2.020506e+01 1.364385e+00 1.437195e+00 1.318877e+00 1.249240e-01 1.279546e-01 1.208421e-01 2.681778e-01 2.562184e-01 2.930695e-01
4.349712e+01 7.287196e+01 5.268737e+01 2.018546e+01 1.364704e+00 1.436732e+00 1.315172e+00 1.254227e-01 1.283142e-01 1.211568e-01 2.682022e-01 2.565422e-01 2.930731e-01
4.359766e+01 7.277112e+01 5.261098e+01 2.016554e+01 1.364449e+00 1.435389e+00 1.311406e+00 1.258271e-01 1.285902e-01 1.213447e-01 2.684304e-01 2.570907e-01 2.932017e-01
4.369908e+01 7.266715e+01 5.253177e+01 2.014507e+01 1.363603e+00 1.433276e+00 1.307615e+00 1.262145e-01 1.288365e-01 1.215722e-01 2.687200e-01 2.577107e-01 2.932859e-01
4.379756e+01 7.256031e+01 5.245032e+01 2.012367e+01 1.366840e+00 1.434910e+00 1.309844e+00 1.270171e-01 1.294732e-01 1.223800e-01 2.677631e-01 2.572204e-01 2.916440e-01
4.389843e+01 7.243967e+01 5.235914e+01 2.009859e+01 1.378077e+00 1.443906e+00 1.323007e+00 1.286006e-01 1.308144e-01 1.242416e-01 2.652888e-01 2.553190e-01 2.880659e-01
4.399859e+01 7.230612e+01 5.225805e+01 2.007113e+01 1.398091e+00 1.462006e+00 1.345787e+00 1.308216e-01 1.327921e-01 1.268508e-01 2.607524e-01 2.510431e-01 2.829535e-01
4.409828e+01 7.214371e+01 5.213370e+01 2.003855e+01 1.432838e+00 1.495650e+00 1.384049e+00 1.341263e-01 1.358597e-01 1.306846e-01 2.560381e-01 2.463396e-01 2.781633e-01
4.419776e+01 7.188775e+01 5.194676e+01 1.997444e+01 1.480541e+00 1.542282e+00 1.438427e+00 1.384534e-01 1.398543e-01 1.359396e-01 2.544665e-01 2.440661e-01 2.784752e-01
4.429965e+01 7.151473e+01 5.169214e+01 1.987074e+01 1.527428e+00 1.585039e+00 1.494186e+00 1.423729e-01 1.432548e-01 1.409521e-01 2.518533e-01 2.408225e-01 2.775232e-01
4.439822e+01 7.110234e+01 5.141079e+01 1.976301e+01 1.567826e+00 1.621376e+00 1.541005e+00 1.455374e-01 1.459517e-01 1.449907e-01 2.492364e-01 2.377934e-01 2.758448e-01
4.449920e+01 7.080256e+01 5.117573e+01 1.970649e+01 1.595906e+00 1.648824e+00 1.569080e+00 1.480935e-01 1.482837e-01 1.479667e-01 2.482990e-01 2.369146e-01 2.747171e-01
4.459979e+01 7.046259e+01 5.089499e+01 1.965478e+01 1.618215e+00 1.670556e+00 1.590702e+00 1.501605e-01 1.501965e-01 1.502337e-01 2.493331e-01 2.381305e-01 2.753319e-01
4.469732e+01 7.016539e+01 5.065917e+01 1.960287e+01 1.635021e+00 1.685363e+00 1.609283e+00 1.517954e-01 1.516377e-01 1.521710e-01 2.503007e-01 2.392408e-01 2.760525e-01
4.479848e+01 6.986706e+01 5.043360e+01 1.954309e+01 1.647632e+00 1.695505e+00 1.624612e+00 1.531077e-01 1.527378e-01 1.537927e-01 2.505746e-01 2.397125e-01 2.758955e-01
4.489763e+01 6.957477e+01 5.021816e+01 1.947826e+01 1.659356e+00 1.704024e+00 1.640931e+00 1.544307e-01 1.538783e-01 1.555308e-01 2.502787e-01 2.397319e-01 2.750071e-01
4.499989e+01 6.929848e+01 5.004181e+01 1.939388e+01 1.672296e+00 1.712394e+00 1.661517e+00 1.559744e-01 1.551637e-01 1.577146e-01 2.497493e-01 2.394368e-01 2.742223e-01
4.509718e+01 6.891471e+01 4.980854e+01 1.926265e+01 1.683791e+00 1.719737e+00 1.679770e+00 1.574437e-01 1.563703e-01 1.597950e-01 2.494354e-01 2.392427e-01 2.739682e-01
4.519814e+01 6.855489e+01 4.958527e+01 1.915062e+01 1.692518e+00 1.725184e+00 1.692939e+00 1.586310e-01 1.573611e-01 1.613673e-01 2.489698e-01 2.390311e-01 2.729873e-01
4.529895e+01 6.820387e+01 4.936886e+01 1.903697e+01 1.700532e+00 1.729920e+00 1.705756e+00 1.599948e-01 1.585409e-01 1.631269e-01 2.486895e-01 2.390708e-01 2.719849e-01
4.539737e+01 6.781427e+01 4.912902e+01 1.890568e+01 1.708714e+00 1.734721e+00 1.719386e+00 1.613046e-01 1.596159e-01 1.649538e-01 2.485549e-01 2.391452e-01 2.713535e-01
4.549880e+01 6.734666e+01 4.883936e+01 1.874504e+01 1.716909e+00 1.739629e+00 1.733311e+00 1.625654e-01 1.605674e-01 1.668417e-01 2.484667e-01 2.390907e-01 2.710957e-01
4.559728e+01 6.682042e+01 4.851175e+01 1.856224e+01 1.724692e+00 1.744711e+00 1.746055e+00 1.637447e-01 1.613579e-01 1.687942e-01 2.485221e-01 2.389600e-01 2.713925e-01
4.569871e+01 6.621695e+01 4.813434e+01 1.835037e+01 1.732136e+00 1.749684e+00 1.757803e+00 1.650952e-01 1.623162e-01 1.709886e-01 2.488233e-01 2.389553e-01 2.722367e-01
4.579714e+01 6.559605e+01 4.774290e+01 1.813243e+01 1.737545e+00 1.753022e+00 1.766950e+00 1.663073e-01 1.632571e-01 1.728383e-01 2.491706e-01 2.389416e-01 2.733449e-01
4.589839e+01 6.489892e+01 4.730331e+01 1.788465e+01 1.739771e+00 1.753494e+00 1.772305e+00 1.675097e-01 1.642492e-01 1.746232e-01 2.497136e-01 2.390249e-01 2.750089e-01
4.599956e+01 6.414746e+01 4.682946e+01 1.761390e+01 1.737693e+00 1.749958e+00 1.773018e+00 1.686279e-01 1.651692e-01 1.764016e-01 2.504623e-01 2.392384e-01 2.771803e-01
4.609781e+01 6.336991e+01 4.633988e+01 1.732868e+01 1.732063e+00 1.743296e+00 1.769294e+00 1.693530e-01 1.657224e-01 1.778511e-01 2.512381e-01 2.394573e-01 2.796948e-01
4.619930e+01 6.253391e+01 4.581369e+01 1.701898e+01 1.722461e+00 1.733013e+00 1.760423e+00 1.696773e-01 1.658380e-01 1.789799e-01 2.517785e-01 2.394313e-01 2.823295e-01
4.629782e+01 6.172861e+01 4.530745e+01 1.671678e+01 1.710115e+00 1.720025e+00 1.748209e+00 1.696507e-01 1.656174e-01 1.796525e-01 2.515893e-01 2.387825e-01 2.843128e-01
4.639934e+01 6.091664e+01 4.479816e+01 1.640848e+01 1.696596e+00 1.705356e+00 1.735902e+00 1.695704e-01 1.652142e-01 1.806130e-01 2.510855e-01 2.378816e-01 2.861376e-01
4.649786e+01 6.012535e+01 4.430383e+01 1.610549e+01 1.683650e+00 1.690850e+00 1.724631e+00 1.692950e-01 1.646246e-01 1.814075e-01 2.502413e-01 2.367082e-01 2.876936e-01
4.659935e+01 5.927846e+01 4.377557e+01 1.578075e+01 1.671828e+00 1.677328e+00 1.713998e+00 1.691167e-01 1.640952e-01 1.822947e-01 2.492561e-01 2.354107e-01 2.890969e-01
4.669788e+01 5.845489e+01 4.325623e+01 1.547370e+01 1.664010e+00 1.667785e+00 1.707310e+00 1.693293e-01 1.639893e-01 1.833538e-01 2.483226e-01 2.341658e-01 2.903066e-01
4.679942e+01 5.765810e+01 4.274325e+01 1.519251e+01 1.660543e+00 1.662415e+00 1.706030e+00 1.696962e-01 1.640334e-01 1.845435e-01 2.478930e-01 2.334384e-01 2.916367e-01
4.689797e+01 5.693247e+01 4.226725e+01 1.495055e+01 1.662533e+00 1.662691e+00 1.710306e+00 1.703873e-01 1.644389e-01 1.859602e-01 2.477685e-01 2.330293e-01 2.929105e-01
4.699954e+01 5.622166e+01 4.179335e+01 1.472415e+01 1.670502e+00 1.669244e+00 1.720170e+00 1.715327e-01 1.653737e-01 1.876175e-01 2.478286e-01 2.327675e-01 2.942041e-01
4.709810e+01 5.555213e+01 4.134010e+01 1.451873e+01 1.683733e+00 1.681523e+00 1.735410e+00 1.731204e-01 1.668903e-01 1.894120e-01 2.482449e-01 2.329086e-01 2.955267e-01
4.719927e+01 5.486458e+01 4.086910e+01 1.431339e+01 1.703332e+00 1.700043e+00 1.757570e+00 1.752856e-01 1.690065e-01 1.917058e-01 2.492804e-01 2.336549e-01 2.974282e-01
4.729934e+01 5.418448e+01 4.039789e+01 1.411487e+01 1.727515e+00 1.722654e+00 1.786428e+00 1.778692e-01 1.715136e-01 1.945113e-01 2.503988e-01 2.346490e-01 2.995228e-01
4.739878e+01 5.350431e+01 3.991565e+01 1.392602e+01 1.753686e+00 1.746554e+00 1.820081e+00 1.804309e-01 1.740071e-01 1.974245e-01 2.514302e-01 2.357024e-01 3.012821e-01
4.749791e+01 5.283092e+01 3.942149e+01 1.375538e+01 1.777895e+00 1.768321e+00 1.852886e+00 1.827479e-01 1.762726e-01 2.000705e-01 2.520031e-01 2.365011e-01 3.016747e-01
4.759992e+01 5.213825e+01 3.889577e+01 1.359736e+01 1.797222e+00 1.785424e+00 1.880987e+00 1.845981e-01 1.781485e-01 2.020913e-01 2.518828e-01 2.368539e-01 3.002257e-01
4.769914e+01 5.143590e+01 3.835665e+01 1.344527e+01 1.814987e+00 1.801502e+00 1.906521e+00 1.861060e-01 1.797441e-01 2.036896e-01 2.496470e-01 2.349155e-01 2.967078e-01
4.779862e+01 5.050820e+01 3.765807e+01 1.323948e+01 1.838962e+00 1.825140e+00 1.935198e+00 1.874259e-01 1.811549e-01 2.051452e-01 2.461335e-01 2.313181e-01 2.928073e-01
4.789888e+01 4.956310e+01 3.698184e+01 1.301749e+01 1.871460e+00 1.858751e+00 1.967794e+00 1.890577e-01 1.830235e-01 2.066123e-01 2.445392e-01 2.295585e-01 2.905811e-01
4.799705e+01 4.880693e+01 3.642808e+01 1.284752e+01 1.909868e+00 1.898476e+00 2.003113e+00 1.914697e-01 1.857472e-01 2.085217e-01 2.429030e-01 2.280262e-01 2.877627e-01
4.809859e+01 4.810946e+01 3.591287e+01 1.269434e+01 1.950973e+00 1.942360e+00 2.039113e+00 1.949750e-01 1.895678e-01 2.112302e-01 2.410616e-01 2.259584e-01 2.848653e-01
4.819714e+01 4.739550e+01 3.537159e+01 1.254413e+01 1.992963e+00 1.987751e+00 2.076399e+00 1.989651e-01 1.938434e-01 2.144474e-01 2.391345e-01 2.237725e-01 2.818448e-01
4.829867e+01 4.653185e+01 3.469594e+01 1.236906e+01 2.039107e+00 2.038318e+00 2.116734e+00 2.034979e-01 1.987199e-01 2.180758e-01 2.375560e-01 2.217665e-01 2.793198e-01
4.839720e+01 4.549977e+01 3.387878e+01 1.215636e+01 2.086539e+00 2.091828e+00 2.155689e+00 2.089192e-01 2.046193e-01 2.223399e-01 2.363726e-01 2.200132e-01 2.776171e-01
4.849874e+01 4.417393e+01 3.282719e+01 1.187559e+01 2.137588e+00 2.152690e+00 2.190124e+00 2.154081e-01 2.119227e-01 2.267986e-01 2.358818e-01 2.186417e-01 2.771810e-01
4.859725e+01 4.247315e+01 3.150390e+01 1.153358e+01 2.191432e+00 2.222353e+00 2.215300e+00 2.229673e-01 2.206490e-01 2.312991e-01 2.387989e-01 2.208963e-01 2.787761e-01
4.869877e+01 4.063588e+01 3.000530e+01 1.122678e+01 2.250347e+00 2.297545e+00 2.246771e+00 2.299191e-01 2.287698e-01 2.353574e-01 2.429485e-01 2.248991e-01 2.799511e-01
4.879731e+01 3.897516e+01 2.859286e+01 1.097165e+01 2.298363e+00 2.358641e+00 2.276938e+00 2.354683e-01 2.353329e-01 2.389157e-01 2.462708e-01 2.282437e-01 2.801940e-01
4.889883e+01 3.727364e+01 2.712630e+01 1.073090e+01 2.333920e+00 2.403129e+00 2.310107e+00 2.402459e-01 2.410587e-01 2.424774e-01 2.490811e-01 2.312075e-01 2.790979e-01
4.899735e+01 3.575476e+01 2.578023e+01 1.054321e+01 2.364466e+00 2.435248e+00 2.351023e+00 2.435175e-01 2.448150e-01 2.455521e-01 2.487461e-01 2.314568e-01 2.754681e-01
4.909887e+01 3.440481e+01 2.458530e+01 1.037653e+01 2.386710e+00 2.456989e+00 2.381545e+00 2.454462e-01 2.469568e-01 2.477935e-01 2.464697e-01 2.298768e-01 2.712796e-01
4.919743e+01 3.307649e+01 2.340808e+01 1.021109e+01 2.399179e+00 2.470520e+00 2.400333e+00 2.468310e-01 2.485409e-01 2.495815e-01 2.449256e-01 2.277727e-01 2.696896e-01
4.929898e+01 3.145755e+01 2.196334e+01 1.001380e+01 2.415190e+00 2.489984e+00 2.420573e+00 2.498711e-01 2.523391e-01 2.521786e-01 2.430906e-01 2.247000e-01 2.684571e-01
4.939756e+01 2.962175e+01 2.032057e+01 9.789484e+00 2.430598e+00 2.504912e+00 2.452256e+00 2.538408e-01 2.575049e-01 2.551818e-01 2.408329e-01 2.217208e-01 2.646487e-01
4.949914e+01 2.815837e+01 1.906727e+01 9.558073e+00 2.488385e+00 2.573710e+00 2.509880e+00 2.583830e-01 2.635621e-01 2.584878e-01 2.369147e-01 2.159566e-01 2.609444e-01
4.959775e+01 2.706589e+01 1.820494e+01 9.321061e+00 2.581574e+00 2.692449e+00 2.578230e+00 2.629524e-01 2.697169e-01 2.617280e-01 2.336814e-01 2.095023e-01 2.605183e-01
4.969934e+01 2.546640e+01 1.689206e+01 9.021475e+00 2.666920e+00 2.793891e+00 2.660299e+00 2.661143e-01 2.739329e-01 2.647485e-01 2.342537e-01 2.078595e-01 2.617752e-01
4.979794e+01 2.395622e+01 1.567571e+01 8.712355e+00 2.755282e+00 2.894019e+00 2.752315e+00 2.689111e-01 2.770272e-01 2.686006e-01 2.371260e-01 2.090202e-01 2.651270e-01
4.989952e+01 2.302779e+01 1.503893e+01 8.417301e+00 2.896741e+00 3.065746e+00 2.865495e+00 2.745567e-01 2.837971e-01 2.735582e-01 2.376292e-01 2.066855e-01 2.689785e-01
5.000000e+01 2.205611e+01 1.439020e+01 8.081647e+00 3.050108e+00 3.252301e+00 2.984686e+00 2.813266e-01 2.922526e-01 2.783671e-01 2.394678e-01 2.062401e-01 2.741845e-01
