Time CMX1 CMY1 CMX2 CMY2 CMX3 CMY3
4.899735e+01 5.726908e-01 4.204152e+01 1.631333e-01 4.226776e+01 1.874647e+00 4.132614e+01
4.909887e+01 7.138195e-01 4.213951e+01 3.413862e-01 4.234334e+01 1.903517e+00 4.149393e+01
4.919743e+01 8.514633e-01 4.223028e+01 5.180102e-01 4.240886e+01 1.931152e+00 4.165669e+01
4.929898e+01 1.048930e+00 4.229154e+01 7.761001e-01 4.243243e+01 1.974538e+00 4.181457e+01
4.939756e+01 1.313350e+00 4.231036e+01 1.130489e+00 4.239764e+01 2.035892e+00 4.195516e+01
4.949914e+01 1.522163e+00 4.237191e+01 1.414647e+00 4.241819e+01 2.093774e+00 4.210050e+01
4.959775e+01 1.672155e+00 4.246947e+01 1.612698e+00 4.249563e+01 2.155424e+00 4.223735e+01
4.969934e+01 2.017262e+00 4.250082e+01 2.082930e+00 4.248019e+01 2.274440e+00 4.235638e+01
4.979794e+01 2.379171e+00 4.252333e+01 2.580938e+00 4.245253e+01 2.411059e+00 4.246418e+01
4.989952e+01 2.522987e+00 4.263169e+01 2.747942e+00 4.255179e+01 2.527756e+00 4.258537e+01
5.000000e+01 2.687924e+00 4.273081e+01 2.929775e+00 4.264472e+01 2.684265e+00 4.268814e+01
